make,model,price,fuel,mileage,gear,registration,hp,owner,body,car_condition,seats,doors,consumption,emission,color,car_id,displacement,drive_type,link
Volkswagen ,Passat Variant,"€ 4.300,-",Diesel,318.888 km,Automatik,06/2007,125 kW (170 PS),2.0,Kombi,Gebraucht,5.0,5.0,"6,7 l/100 km (komb.)",,Silber,,1.968 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-passat-variant-2-0-tdi-dpf-dsg-automatik-170-ps-diesel-silber-9d2017a5-33ca-4af7-ad31-707244072339
Volkswagen ,Passat Variant,"€ 6.480,-",Diesel,231.400 km,Schaltgetriebe,07/2007,125 kW (170 PS),2.0,Kombi,Gebraucht,5.0,5.0,"6,2 l/100 km (komb.)",169 g/km (komb.),Schwarz,E019242,1.968 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-passat-variant-2-0-tdi-highline-b-xen-navi-alc-klima-xenon-navi-diesel-schwarz-5c25ed55-25c8-4316-bf2a-5383cd943231
Volkswagen ,Passat Variant,"€ 3.700,-",Diesel,254.000 km,Schaltgetriebe,11/2007,77 kW (105 PS),2.0,Kombi,Gebraucht,5.0,4.0,"5,2 l/100 km (komb.)",137 g/km (komb.),Schwarz,,1.896 cm³,,https://www.autoscout24.de/angebote/volkswagen-passat-variant-1-9tdi-navi-tempomat-pdc-tuev11-24-diesel-schwarz-4b02ffa3-8fed-486e-8fc4-5c5cc44a5063
Volkswagen ,Passat Variant,"€ 4.999,-",Diesel,360.000 km,Schaltgetriebe,03/2007,103 kW (140 PS),4.0,Kombi,Gebraucht,5.0,4.0,"6,9 l/100 km (komb.)",182 g/km (komb.),Rot,,1.968 cm³,Allrad,https://www.autoscout24.de/angebote/volkswagen-passat-variant-2-0-tdi-dpf-4motion-neuer-lack-diesel-rot-5844160d-7649-42e1-a5ff-763cb023adaf
Volkswagen ,Passat Variant,"€ 4.650,-",Diesel,274.661 km,Automatik,11/2007,103 kW (140 PS),,Kombi,Gebraucht,5.0,5.0,"6,6 l/100 km (komb.)",,Schwarz,,1.968 cm³,,https://www.autoscout24.de/angebote/volkswagen-passat-variant-2-0-tdi-dsg-individual-diesel-schwarz-99deb33b-a958-47a4-ab46-089832bb7c30
Volkswagen ,Passat Variant,"€ 3.950,-",Diesel,294.000 km,Schaltgetriebe,08/2007,103 kW (140 PS),,Kombi,Gebraucht,5.0,5.0,6 l/100 km (komb.),158 g/km (komb.),Grün,,1.968 cm³,,https://www.autoscout24.de/angebote/volkswagen-passat-variant-2-0-tdi-dpf-sportline-diesel-gruen-56ce7020-fd13-4bd7-852b-3e280208acfa
BMW ,320,"€ 4.199,-",Diesel,283.549 km,Automatik,04/2007,122 kW (166 PS),,Kombi,Gebraucht,5.0,5.0,"6,9 l/100 km (komb.)",,Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-aut-diesel-schwarz-5c82ce9b-cd34-4ba7-8fac-477425de11e1
BMW ,320,"€ 5.100,-",Diesel,234.000 km,Schaltgetriebe,11/2007,130 kW (177 PS),2.0,Kombi,Gebraucht,5.0,5.0,"4,9 l/100 km (komb.)",131 g/km (komb.),Schwarz,,1.995 cm³,Heck,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-diesel-schwarz-945a069d-8b5a-4273-8faa-9d8c53f008eb
BMW ,320,"€ 4.000,-",Diesel,304.000 km,Schaltgetriebe,03/2007,120 kW (163 PS),2.0,Limousine,Gebraucht,5.0,4.0,"5,7 l/100 km (komb.)",,Blau,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-diesel-blau-be2d4019-060a-4790-a9eb-07b357d67708
BMW ,320,"€ 3.990,-",Diesel,250.000 km,Schaltgetriebe,04/2007,120 kW (163 PS),,Kombi,Gebraucht,5.0,4.0,"5,9 l/100 km (komb.)",158 g/km (komb.),Grau,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-d-touring-163-ps-panorama-tuev-diesel-grau-4e5c12b3-92b1-4642-a6d1-484c5a7d6b4c
BMW ,320,"€ 3.500,-",Diesel,433.000 km,Schaltgetriebe,07/2007,120 kW (163 PS),,Kombi,Gebraucht,5.0,5.0,"5,9 l/100 km (komb.)",,Blau,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-diesel-blau-d8f11f64-b7b7-4bc3-874f-8daaca7c6d20
BMW ,320,"€ 5.000,-",Diesel,270.000 km,Automatik,07/2007,120 kW (163 PS),3.0,Kombi,Gebraucht,5.0,5.0,"5,9 l/100 km (komb.)",184 g/km (komb.),Grau,,1.995 cm³,Heck,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-diesel-grau-700a1932-571e-4a19-abbb-1e0c163eb601
BMW ,320,"€ 9.200,-",Diesel,283.000 km,Schaltgetriebe,01/2007,130 kW (177 PS),,Coupé,Gebraucht,4.0,2.0,"4,8 l/100 km (komb.)",,Grau,,1.995 cm³,Heck,https://www.autoscout24.de/angebote/bmw-320-320d-coupe-diesel-grau-e5ea4029-8988-4b55-9fa5-49e2805f413d
BMW ,320,"€ 7.999,-1",Diesel,229.500 km,Automatik,07/2007,120 kW (163 PS),2.0,Kombi,Gebraucht,5.0,4.0,"4,9 l/100 km (komb.)",131 g/km (komb.),Silber,086,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-d-touring-navi-multi-bi-xenon-diesel-silber-fa98dbeb-8680-4803-9d66-3eb23ad965d4
BMW ,320,"€ 5.950,-",Diesel,300.000 km,Schaltgetriebe,04/2007,130 kW (177 PS),2.0,Coupé,Gebraucht,4.0,2.0,"5,5 l/100 km (komb.)",147 g/km (komb.),Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-d-coupe-klima-xenon-diesel-schwarz-a0c7b0f6-bdee-4a03-a2db-b858265950cc
BMW ,320,"€ 3.299,-",Diesel,429.183 km,Automatik,01/2007,120 kW (163 PS),,Kombi,Gebraucht,5.0,4.0,"6,9 l/100 km (komb.)",184 g/km (komb.),Silber,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-baureihe-3-touring-320d-diesel-silber-d2fdf2e3-b1f0-4f9e-a812-2eb0600ae9c5
BMW ,320,"€ 5.800,-",Diesel,289.745 km,Automatik,01/2007,120 kW (163 PS),,Kombi,Gebraucht,5.0,5.0,"6,9 l/100 km (komb.)",,Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-aut-diesel-schwarz-600b9995-7cc7-4904-8cd0-8b87de756354
BMW ,320,"€ 3.000,-",Diesel,341.000 km,Schaltgetriebe,05/2007,120 kW (163 PS),1.0,Kombi,Gebraucht,5.0,5.0,"5,9 l/100 km (komb.)",158 g/km (komb.),Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-diesel-schwarz-09a85591-6a78-41f6-b8f3-a3766ce7e90c
BMW ,320,"€ 3.950,-",Diesel,327.000 km,Schaltgetriebe,12/2007,130 kW (177 PS),,Kombi,Gebraucht,5.0,5.0,"4,9 l/100 km (komb.)",131 g/km (komb.),Silber,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-d-touring-tuev-11-24-diesel-silber-05017a41-1a58-4c28-a6cb-2b3832341b5f
BMW ,320,"€ 5.500,-",Diesel,200.000 km,Schaltgetriebe,01/2007,120 kW (163 PS),,Kombi,Gebraucht,5.0,5.0,"5,9 l/100 km (komb.)",,Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-diesel-schwarz-6a4ee19a-5378-4216-9e69-748ec28832f0
BMW ,320,"€ 3.450,-",Diesel,305.000 km,Schaltgetriebe,05/2007,120 kW (163 PS),,Kombi,Gebraucht,5.0,4.0,"5,9 l/100 km (komb.)",158 g/km (komb.),,S636655,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-d-touring-klimaautomatik-sitzheizung-alu-diesel-1581f047-7af5-4445-aaf1-2a1b17d68493
BMW ,320,"€ 2.999,-",Diesel,373.000 km,Schaltgetriebe,01/2007,110 kW (150 PS),3.0,Kombi,Gebraucht,5.0,5.0,"6,9 l/100 km (komb.)",184 g/km (komb.),Schwarz,,1.995 cm³,Heck,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-diesel-schwarz-10b5db56-4d70-4d0e-8b53-80ddc4a865bd
BMW ,320,"€ 3.500,-",Diesel,333.333 km,Schaltgetriebe,01/2007,120 kW (163 PS),2.0,Kombi,Gebraucht,5.0,5.0,"5,9 l/100 km (komb.)",,Schwarz,,1.995 cm³,Heck,https://www.autoscout24.de/angebote/bmw-320-320d-dpf-touring-diesel-schwarz-7f132958-920f-46f9-ad7a-9c142f34ef9a
BMW ,320,"€ 5.199,-",Diesel,249.754 km,Schaltgetriebe,10/2007,130 kW (177 PS),2.0,Limousine,Gebraucht,5.0,4.0,"5,5 l/100 km (komb.)",147 g/km (komb.),Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-d-lim-2-0-liter-diesel-tuv-neu-diesel-schwarz-04868707-c5a2-4db8-8b9f-d54ab6e28824
BMW ,320,"€ 4.500,-",Diesel,199.000 km,Schaltgetriebe,11/2007,130 kW (177 PS),,Kombi,Gebraucht,5.0,4.0,"5,6 l/100 km (komb.)",149 g/km (komb.),Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-320-d-touring-navi-xenon-pdc-tempomat-mfl-diesel-schwarz-2e77f724-03aa-4282-8ec4-0e32c2d16e6c
BMW ,320,"€ 3.800,-",Diesel,274.000 km,Schaltgetriebe,03/2007,120 kW (163 PS),2.0,Limousine,Gebraucht,5.0,4.0,"5,7 l/100 km (komb.)",153 g/km (komb.),Grau,Nr.10 P-2,1.995 cm³,Heck,https://www.autoscout24.de/angebote/bmw-320-d-klima-temp-shz-pdc-16alu-diesel-grau-4ae83fc1-ad58-4695-b001-3fed7d110a72
Audi ,A1,"€ 12.799,-",Benzin,42.000 km,Automatik,04/2011,90 kW (122 PS),2.0,Kleinwagen,Gebraucht,4.0,2.0,"5,3 l/100 km (komb.)",126 g/km (komb.),Violett,A1-01,1.390 cm³,,https://www.autoscout24.de/angebote/audi-a1-attraction-2-hand-s-tronic-8-fach-pdc-benzin-violett-36f7ba31-f6d8-409c-977a-dc7f4f543c13
Audi ,A1,"€ 7.950,-",Benzin,115.000 km,Schaltgetriebe,09/2011,63 kW (86 PS),,Limousine,Gebraucht,4.0,3.0,5 l/100 km (komb.),,Weiß,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a1-1-2-tfsi-ambition-benzin-weiss-51a4be91-7710-4103-b6bc-322ca56c06a6
Audi ,A1,"€ 10.490,-",Benzin,195.705 km,Automatik,05/2011,136 kW (185 PS),,Limousine,Gebraucht,4.0,2.0,"5,9 l/100 km (komb.)",140 g/km (komb.),,23024,1.390 cm³,,https://www.autoscout24.de/angebote/audi-a1-1-4-tfsi-s-line-s-tronic-bi-xenon-navi-optik-benzin-2dd837c1-b059-4c81-94df-6a064dd18cdf
Audi ,A1,"€ 15.000,-",Benzin,130.000 km,Automatik,11/2011,136 kW (185 PS),,Limousine,Gebraucht,4.0,2.0,"5,9 l/100 km (komb.)",139 g/km (komb.),Schwarz,,1.390 cm³,,https://www.autoscout24.de/angebote/audi-a1-1-4-tfsi-sportback-s-tronic-ambition-benzin-schwarz-8dc61288-a942-4a79-a4d4-290bccb463c0
Audi ,A1,"€ 9.500,-",Benzin,93.000 km,Schaltgetriebe,07/2011,63 kW (86 PS),2.0,Limousine,Gebraucht,4.0,3.0,5 l/100 km (komb.),,Schwarz,,855 cm³,Front,https://www.autoscout24.de/angebote/audi-a1-ambition-benzin-schwarz-c6da405c-49c8-4c3d-8acb-9d5ab7c9b694
Audi ,A1,"€ 10.750,-",Benzin,72.000 km,Schaltgetriebe,08/2011,90 kW (122 PS),2.0,Limousine,Gebraucht,4.0,3.0,"5,3 l/100 km (komb.)",124 g/km (komb.),Weiß,,1.390 cm³,Front,https://www.autoscout24.de/angebote/audi-a1-1-4-tfsi-ambition-benzin-weiss-74317c9d-167f-4138-8739-4bc1beb19f62
Audi ,A1,"€ 8.280,-",Benzin,116.150 km,Schaltgetriebe,09/2011,63 kW (86 PS),3.0,Limousine,Gebraucht,4.0,3.0,5 l/100 km (komb.),116 g/km (komb.),Schwarz,,1.197 cm³,Front,https://www.autoscout24.de/angebote/audi-a1-1-2-tfsi-shz-pdc-klimaautomatik-benzin-schwarz-6ec4c32d-14e8-4a21-b45d-64ec0cc247ea
Audi ,A1,"€ 9.990,-",Benzin,88.700 km,Schaltgetriebe,06/2011,63 kW (86 PS),1.0,Limousine,Gebraucht,4.0,2.0,"5,1 l/100 km (komb.)",121 g/km (komb.),Schwarz,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a1-ambition-sz-pdc-tuev-neu-benzin-schwarz-65f14439-82c9-4268-9217-b0d9fd5d2df3
Audi ,A1,"€ 9.999,-",Benzin,124.258 km,Automatik,03/2011,90 kW (122 PS),3.0,Kleinwagen,Gebraucht,4.0,3.0,"5,3 l/100 km (komb.)",126 g/km (komb.),Blau,,1.390 cm³,,https://www.autoscout24.de/angebote/audi-a1-attraction-0-finanzierung-benzin-blau-124cff3d-f326-443b-a410-69e611be4e82
Audi ,A1,"€ 8.500,-",Benzin,135.000 km,Schaltgetriebe,03/2011,90 kW (122 PS),,Kleinwagen,Gebraucht,4.0,3.0,"5,3 l/100 km (komb.)",126 g/km (komb.),Braun,,1.390 cm³,Front,https://www.autoscout24.de/angebote/audi-a1-ambition-8x1-benzin-braun-0f27a7bb-3ff1-49e9-8282-0a1a8a706d66
Audi ,A1,"€ 12.999,-",Benzin,162.999 km,Automatik,12/2011,136 kW (185 PS),2.0,Kleinwagen,Gebraucht,4.0,2.0,"5,9 l/100 km (komb.)",140 g/km (komb.),Schwarz,,1.390 cm³,,https://www.autoscout24.de/angebote/audi-a1-ambition-s-line-xenon-led-navi-hu-bis-03-2025-benzin-schwarz-6063b947-a638-424e-a195-83bbf5ce05e8
Audi ,A1,"€ 9.299,-",Benzin,109.980 km,Schaltgetriebe,06/2011,63 kW (86 PS),2.0,Limousine,Gebraucht,4.0,3.0,5 l/100 km (komb.),,Blau,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a1-1-2-tfsi-tuev-au-neu-insp-neu-navi-klima-top-benzin-blau-35f58538-987d-4b23-860e-56960a66eaad
Audi ,A1,"€ 9.999,-",Benzin,123.000 km,Automatik,09/2011,90 kW (122 PS),,Limousine,Gebraucht,4.0,3.0,"5,2 l/100 km (komb.)",,Schwarz,,1.390 cm³,,https://www.autoscout24.de/angebote/audi-a1-a1-1-4-tfsi-8xa-benzin-schwarz-eae94f5d-4868-42c3-84d1-d0b64a8861a4
Audi ,A1,"€ 9.000,-",Benzin,120.000 km,Schaltgetriebe,06/2011,63 kW (86 PS),2.0,Limousine,Gebraucht,4.0,3.0,5 l/100 km (komb.),,Schwarz,,1.197 cm³,Front,https://www.autoscout24.de/angebote/audi-a1-1-2-tfsi-sportback-benzin-schwarz-0541a13a-8490-4354-b965-ea6e5d2ff6ea
Audi ,A1,"€ 8.995,-",Benzin,100.900 km,Schaltgetriebe,07/2011,63 kW (86 PS),1.0,Limousine,Gebraucht,4.0,3.0,5 l/100 km (komb.),,Weiß,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a1-a1-1-2-tfsi-ambition-tuev-und-inspektion-neu-benzin-weiss-4780c9c0-6077-4ae2-98b6-05b44c6de4fc
Audi ,A1,"€ 8.350,-",Benzin,149.000 km,Schaltgetriebe,09/2011,63 kW (86 PS),2.0,Kleinwagen,Gebraucht,4.0,2.0,"5,1 l/100 km (komb.)",121 g/km (komb.),Schwarz,17045,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a1-1-2-tfsi-ambition-klimaa-start-stopp-pdc-shz-benzin-schwarz-0ca121bf-fbfb-4c83-aff6-5a0ee9d9bd9a
Audi ,A1,"€ 8.995,-",Benzin,100.900 km,Schaltgetriebe,07/2011,63 kW (86 PS),1.0,Limousine,Gebraucht,4.0,3.0,5 l/100 km (komb.),,Weiß,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a1-a1-1-2-tfsi-ambition-tuev-und-inspektion-neu-benzin-weiss-66e04f16-81f8-4cdd-b009-0909336cdb56
Audi ,A1,"€ 8.888,-",Benzin,194.500 km,Schaltgetriebe,04/2011,90 kW (122 PS),2.0,Kleinwagen,Gebraucht,4.0,2.0,"5,3 l/100 km (komb.)",126 g/km (komb.),Schwarz,El. (B+) 7/3 DAT+,1.390 cm³,,https://www.autoscout24.de/angebote/audi-a1-s-line-sport-navi-xenon-leder-steuerkette-neu-benzin-schwarz-8f04cd88-5803-473c-9be8-613df7416298
Audi ,A1,"€ 8.999,-",Benzin,120.000 km,Schaltgetriebe,12/2011,63 kW (86 PS),,Limousine,Gebraucht,4.0,2.0,"5,1 l/100 km (komb.)",121 g/km (komb.),Blau,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a1-attraction-klima-navi-79-monatlich-finanzier-benzin-blau-4f3712dc-135f-4524-8f34-703a77c81746
Audi ,A1,"€ 8.990,-",Benzin,100.000 km,Schaltgetriebe,10/2011,63 kW (86 PS),2.0,Kleinwagen,Gebraucht,4.0,3.0,"5,1 l/100 km (komb.)",121 g/km (komb.),Rot,29,1.197 cm³,Front,https://www.autoscout24.de/angebote/audi-a1-attraction-sehr-gepflegt-benzin-rot-f97f67a5-3fb6-40c4-8692-3fc6bc4be7aa
Volkswagen ,Golf GTI,"€ 10.990,-",Benzin,186.000 km,Schaltgetriebe,06/2011,155 kW (211 PS),3.0,Limousine,Gebraucht,5.0,5.0,"7,3 l/100 km (komb.)",170 g/km (komb.),Schwarz,,1.984 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-golf-gti-2-0-benzin-schwarz-9ac6135c-0151-45b3-b585-306cf57a7dfd
Volkswagen ,Golf GTI,"€ 13.000,-",Benzin,182.000 km,Automatik,05/2011,155 kW (211 PS),,Limousine,Gebraucht,5.0,5.0,"7,4 l/100 km (komb.)",,Schwarz,,1.984 cm³,,https://www.autoscout24.de/angebote/volkswagen-golf-gti-2-0-dsg-benzin-schwarz-4dc5f2a9-bfc9-4e48-969c-bd43d10c697a
Volkswagen ,Golf GTI,"€ 13.500,-",Benzin,134.000 km,Automatik,03/2011,155 kW (211 PS),,Limousine,Gebraucht,5.0,3.0,"7,4 l/100 km (komb.)",,Schwarz,,1.984 cm³,,https://www.autoscout24.de/angebote/volkswagen-golf-gti-2-0-dsg-benzin-schwarz-618716f3-3e48-430a-9199-d0408d7cb44c
Volkswagen ,Golf GTI,"€ 11.000,-",Benzin,134.168 km,Schaltgetriebe,07/2011,155 kW (211 PS),,Limousine,Gebraucht,5.0,3.0,"7,3 l/100 km (komb.)",170 g/km (komb.),Schwarz,,1.984 cm³,,https://www.autoscout24.de/angebote/volkswagen-golf-gti-2-0-benzin-schwarz-ed4c9ae2-c02f-46bd-a47a-d0572fd9cb5a
Audi ,A3,"€ 7.399,-",Benzin,109.000 km,Schaltgetriebe,04/2011,77 kW (105 PS),2.0,Limousine,Gebraucht,5.0,3.0,"5,5 l/100 km (komb.)",127 g/km (komb.),Grau,,1.197 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-1-2-tfsi-ambition-benzin-grau-9962c1a7-d250-4615-9832-b34aece071da
Audi ,A3,"€ 9.790,-",Benzin,116.170 km,Schaltgetriebe,07/2011,92 kW (125 PS),,Limousine,Gebraucht,5.0,4.0,"6,1 l/100 km (komb.)",145 g/km (komb.),Grau,,1.395 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-1-4-tfsi-xenon-shz-pdc-benzin-grau-c281a23e-5d45-4290-a044-eed7d1ce4aa5
Audi ,A3,"€ 7.900,-",Benzin,151.000 km,Schaltgetriebe,11/2011,92 kW (125 PS),3.0,Limousine,Gebraucht,5.0,4.0,"6,1 l/100 km (komb.)",145 g/km (komb.),Schwarz,,1.395 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-1-4-tfsi-attraction-tuev-service-neu-benzin-schwarz-8d085789-87e8-4bac-8a08-991138cd10f1
Audi ,A3,"€ 11.300,-",Benzin,78.000 km,Schaltgetriebe,09/2011,92 kW (125 PS),3.0,Cabrio,Gebraucht,4.0,2.0,6 l/100 km (komb.),,Schwarz,,1.390 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-a3-cabriolet-1-4-tfsi-attraction-benzin-schwarz-7f3f161c-336f-41a2-b5d4-bb84c75294e2
Audi ,A3,"€ 9.290,-",Benzin,132.000 km,Schaltgetriebe,08/2011,77 kW (105 PS),,Limousine,Gebraucht,5.0,2.0,"5,5 l/100 km (komb.)",127 g/km (komb.),Schwarz,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a3-1-2-tfsi-ambition-alcantara-8fach-klimaaut-benzin-schwarz-b8d844d3-a33a-4edc-a61d-c963498e4054
Audi ,A3,"€ 12.380,-",Benzin,175.359 km,Automatik,03/2011,147 kW (200 PS),,Limousine,Gebraucht,5.0,4.0,"7,6 l/100 km (komb.)",180 g/km (komb.),Weiß,,1.984 cm³,Allrad,https://www.autoscout24.de/angebote/audi-a3-sportback-2-0-tfsi-quattro-leder-mfl-klm-benzin-weiss-6c9a4421-6d5b-4373-8b21-0458fa1f8bf6
Audi ,A3,"€ 11.490,-",Benzin,91.311 km,Automatik,07/2011,92 kW (125 PS),2.0,Kleinwagen,Gebraucht,5.0,4.0,"5,9 l/100 km (komb.)",138 g/km (komb.),Grau,,1.395 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-1-4-tfsi-attraction-auto-pdc-ahk-benzin-grau-879dd04e-fc6b-40a2-b2fc-b9974507b242
Audi ,A3,"€ 4.890,-",Benzin,213.199 km,Schaltgetriebe,04/2011,77 kW (105 PS),1.0,Limousine,Gebraucht,5.0,2.0,"5,5 l/100 km (komb.)",127 g/km (komb.),Schwarz,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a3-1-2-tfsi-ambiente-zu-neu-klima-scheckheftgepf-benzin-schwarz-c8bc5539-f719-4df0-b3a0-44ec9e0bc693
Audi ,A3,"€ 8.490,-",Benzin,96.220 km,Schaltgetriebe,08/2011,77 kW (105 PS),3.0,Limousine,Gebraucht,5.0,4.0,"5,5 l/100 km (komb.)",127 g/km (komb.),Weiß,020,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-1-2-tfsi-attraction-benzin-weiss-88cf2f9f-ebdb-4d8d-9fc7-fa664457d6c3
Audi ,A3,"€ 11.290,-",Benzin,92.000 km,Automatik,03/2011,92 kW (125 PS),1.0,Kombi,Gebraucht,5.0,4.0,"5,9 l/100 km (komb.)",138 g/km (komb.),Blau,,1.395 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-1-4-tfsi-attraction-s-tronic-benzin-blau-82bf234b-eafb-4fe5-818a-b80e2bcd1b18
Audi ,A3,"€ 4.700,-",Benzin,224.000 km,Schaltgetriebe,06/2011,92 kW (125 PS),,Limousine,Gebraucht,5.0,4.0,"6,1 l/100 km (komb.)",145 g/km (komb.),Weiß,,1.395 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-1-4-tfsi-ambition-benzin-weiss-837f72a4-c1c3-4e88-9787-628669cea431
Audi ,A3,"€ 8.890,-",Benzin,159.000 km,Schaltgetriebe,09/2011,92 kW (125 PS),2.0,Limousine,Gebraucht,,4.0,,0 g/km (komb.),Schwarz,964,1.395 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-1-4-tfsi-attraction-benzin-schwarz-2bbac586-42a7-49e3-9044-afa4df384955
Audi ,A3,"€ 8.398,-",Benzin,138.987 km,Schaltgetriebe,05/2011,77 kW (105 PS),1.0,Kleinwagen,Gebraucht,5.0,3.0,"5,5 l/100 km (komb.)",127 g/km (komb.),Blau,,1.197 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-1-2-tfsi-attraction-mega-schoen-mega-voll-1h-benzin-blau-fa85e04d-1a0e-4827-9e2f-379f97300616
Audi ,A3,"€ 9.800,-",Benzin,104.000 km,Schaltgetriebe,12/2011,92 kW (125 PS),2.0,Kombi,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",134 g/km (komb.),Grau,,1.390 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-1-4-tfsi-sportback-attraction-benzin-grau-5b2b9c3e-c6a3-4988-9ce0-eb2cb4cad1a5
Audi ,A3,"€ 10.990,-",Benzin,130.211 km,Schaltgetriebe,05/2011,118 kW (160 PS),,Cabrio,Gebraucht,4.0,2.0,"6,8 l/100 km (komb.)",161 g/km (komb.),Grau,,1.798 cm³,,https://www.autoscout24.de/angebote/audi-a3-cabriolet-attraction-alcantara-tuev-neu-benzin-grau-8aa6af21-9a18-4c5d-a98d-7b8bdd5c7c91
Audi ,A3,"€ 10.450,-",Benzin,190.000 km,Automatik,02/2011,118 kW (160 PS),2.0,Cabrio,Gebraucht,4.0,2.0,"6,6 l/100 km (komb.)",,Weiß,,1.798 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-cabriolet-1-8-tfsi-s-tronic-line-sportpaket-benzin-weiss-c8dab511-4eb1-4549-8966-8ad5bc0078d7
Audi ,A3,"€ 11.490,-",Benzin,130.000 km,Schaltgetriebe,07/2011,118 kW (160 PS),2.0,Kombi,Gebraucht,5.0,4.0,"6,6 l/100 km (komb.)",156 g/km (komb.),Grau,,1.798 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-1-8-tfsi-s-line-leder-navi-xenon-benzin-grau-ccc7b53f-8da8-4d89-85d2-438bc77c91fb
Audi ,A3,"€ 6.998,-",Benzin,162.000 km,Schaltgetriebe,08/2011,77 kW (105 PS),,Limousine,Gebraucht,5.0,2.0,"5,5 l/100 km (komb.)",127 g/km (komb.),Grau,GW 22/131,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a3-1-2-tfsi-ambition-benzin-grau-11208b31-75d4-4754-a37e-ba63e6abbff2
Audi ,A3,"€ 15.990,-",Benzin,47.323 km,Automatik,02/2011,118 kW (160 PS),1.0,Cabrio,Gebraucht,4.0,2.0,"6,7 l/100 km (komb.)",156 g/km (komb.),Schwarz,,1.798 cm³,,https://www.autoscout24.de/angebote/audi-a3-1-8-tfsi-s-tronic-1hand-leder-navi-sitzh-pdc-benzin-schwarz-bc0bd2b3-7a9b-44de-adb5-df799181f125
Audi ,A3,"€ 9.990,-",Benzin,81.000 km,Schaltgetriebe,01/2011,77 kW (105 PS),2.0,Limousine,Gebraucht,5.0,4.0,"5,5 l/100 km (komb.)",127 g/km (komb.),Silber,,1.197 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-klima-alu-sitzheizung-benzin-silber-a52d6fd6-fe39-451f-b872-49a829f27407
Mercedes-Benz ,C 200,"€ 13.500,-",Benzin,91.200 km,Schaltgetriebe,08/2011,135 kW (184 PS),,Limousine,Gebraucht,5.0,4.0,"6,6 l/100 km (komb.)",,Silber,,1.796 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-c-200-blueefficiency-elegance-benzin-silber-e5ce06f5-7fb7-4fc2-97fc-1f322f58a19c
Mercedes-Benz ,C 200,"€ 15.900,-",Benzin,77.300 km,Schaltgetriebe,12/2011,135 kW (184 PS),2.0,Kombi,Gebraucht,5.0,4.0,8 l/100 km (komb.),189 g/km (komb.),Silber,22041,1.796 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-c-200-t-avantgarde-ahk-park-led-wechsler-benzin-silber-4bd7ab51-4ee8-4467-9f45-6cc437e39b60
